,Unnamed: 0,dt,AverageTemperature,AverageTemperatureUncertainty,Country
1095,162255,1835-02-01,-2.7250000000000005,2.175,Estonia
1096,162256,1835-03-01,-1.432,2.2,Estonia
1097,162257,1835-04-01,2.4290000000000003,2.536,Estonia
1098,162258,1835-05-01,8.186,1.529,Estonia
1099,162259,1835-06-01,15.904000000000002,2.64,Estonia
1100,162260,1835-07-01,16.3,2.551,Estonia
1101,162261,1835-08-01,13.241,1.14,Estonia
1102,162262,1835-09-01,11.538,2.036,Estonia
1103,162263,1835-10-01,5.037,1.605,Estonia
1104,162264,1835-11-01,-3.5439999999999996,0.989,Estonia
1105,162265,1835-12-01,-9.637,1.332,Estonia
1106,162266,1836-01-01,-7.471,0.743,Estonia
1107,162267,1836-02-01,-4.18,2.459,Estonia
1108,162268,1836-03-01,1.4600000000000004,0.919,Estonia
1109,162269,1836-04-01,5.164,1.148,Estonia
1110,162270,1836-05-01,7.864999999999997,1.892,Estonia
1111,162271,1836-06-01,13.332,1.513,Estonia
1112,162272,1836-07-01,14.966,2.169,Estonia
1113,162273,1836-08-01,13.671,2.339,Estonia
1114,162274,1836-09-01,9.539,2.709,Estonia
1115,162275,1836-10-01,6.56,5.871,Estonia
1116,162276,1836-11-01,-1.4480000000000002,2.125,Estonia
1117,162277,1836-12-01,-4.699,3.1010000000000004,Estonia
1118,162278,1837-01-01,-7.27,2.678,Estonia
1119,162279,1837-02-01,-4.237,1.544,Estonia
1120,162280,1837-03-01,-4.5619999999999985,1.744,Estonia
1121,162281,1837-04-01,3.0839999999999996,1.927,Estonia
1122,162282,1837-05-01,9.883,1.272,Estonia
1123,162283,1837-06-01,13.987,2.117,Estonia
1124,162284,1837-07-01,15.142,1.699,Estonia
1125,162285,1837-08-01,16.000999999999998,2.104,Estonia
1126,162286,1837-09-01,10.18,1.3030000000000002,Estonia
1127,162287,1837-10-01,4.3210000000000015,2.571,Estonia
1128,162288,1837-11-01,1.4369999999999998,2.38,Estonia
1129,162289,1837-12-01,-6.468,4.811,Estonia
1130,162290,1838-01-01,-14.309,4.274,Estonia
1131,162291,1838-02-01,-12.093,1.22,Estonia
1132,162292,1838-03-01,-6.044,1.582,Estonia
1133,162293,1838-04-01,1.979,0.878,Estonia
1134,162294,1838-05-01,8.805,1.737,Estonia
1135,162295,1838-06-01,13.987,2.18,Estonia
1136,162296,1838-07-01,16.886,4.663,Estonia
1137,162297,1838-08-01,14.529000000000002,3.767,Estonia
1138,162298,1838-09-01,13.282,2.441,Estonia
1139,162299,1838-10-01,3.977,3.777,Estonia
1140,162300,1838-11-01,-0.949,3.284,Estonia
1141,162301,1838-12-01,-2.815,2.501,Estonia
1142,162302,1839-01-01,-6.335,1.479,Estonia
1143,162303,1839-02-01,-6.882999999999999,1.894,Estonia
1144,162304,1839-03-01,-8.206,1.073,Estonia
1145,162305,1839-04-01,-0.5269999999999997,2.196,Estonia
1146,162306,1839-05-01,13.503,0.86,Estonia
1147,162307,1839-06-01,14.663,1.534,Estonia
1148,162308,1839-07-01,18.684,3.333,Estonia
1149,162309,1839-08-01,16.674,3.162,Estonia
1150,162310,1839-09-01,12.057,1.6980000000000002,Estonia
1151,162311,1839-10-01,5.359,2.476,Estonia
1152,162312,1839-11-01,-1.812,1.4409999999999998,Estonia
1153,162313,1839-12-01,-10.890999999999998,1.514,Estonia
1154,162314,1840-01-01,-6.7730000000000015,2.654,Estonia
1155,162315,1840-02-01,-7.647,2.144,Estonia
1156,162316,1840-03-01,-4.518,1.222,Estonia
1157,162317,1840-04-01,2.263,2.911,Estonia
1158,162318,1840-05-01,7.4929999999999986,1.561,Estonia
1159,162319,1840-06-01,14.15,1.482,Estonia
1160,162320,1840-07-01,15.491,1.474,Estonia
1161,162321,1840-08-01,15.012999999999998,1.26,Estonia
1162,162322,1840-09-01,12.049000000000001,1.481,Estonia
1163,162323,1840-10-01,3.591,1.884,Estonia
1164,162324,1840-11-01,-1.96,2.827,Estonia
1165,162325,1840-12-01,-9.128,2.166,Estonia
1166,162326,1841-01-01,-9.13,2.384,Estonia
1167,162327,1841-02-01,-10.061,1.5730000000000002,Estonia
1168,162328,1841-03-01,-2.655,3.888,Estonia
1169,162329,1841-04-01,4.117,1.883,Estonia
1170,162330,1841-05-01,11.505,0.727,Estonia
1171,162331,1841-06-01,15.610999999999999,1.159,Estonia
1172,162332,1841-07-01,15.841,1.711,Estonia
1173,162333,1841-08-01,16.058,1.582,Estonia
1174,162334,1841-09-01,11.185,1.151,Estonia
1175,162335,1841-10-01,5.705,1.1740000000000002,Estonia
1176,162336,1841-11-01,-0.0050000000000000044,0.8320000000000001,Estonia
1177,162337,1841-12-01,-0.23800000000000002,2.136,Estonia
1178,162338,1842-01-01,-8.942,2.069,Estonia
1179,162339,1842-02-01,-2.8760000000000003,2.173,Estonia
1180,162340,1842-03-01,-2.298,2.343,Estonia
1181,162341,1842-04-01,0.9460000000000002,2.37,Estonia
1182,162342,1842-05-01,11.498,1.016,Estonia
1183,162343,1842-06-01,13.981,0.463,Estonia
1184,162344,1842-07-01,15.81,1.194,Estonia
1185,162345,1842-08-01,17.215,1.619,Estonia
1186,162346,1842-09-01,10.052,1.415,Estonia
1187,162347,1842-10-01,3.176,1.083,Estonia
1188,162348,1842-11-01,-2.001,1.834,Estonia
1189,162349,1842-12-01,-0.2349999999999999,1.545,Estonia
1190,162350,1843-01-01,-1.71,1.957,Estonia
1191,162351,1843-02-01,-2.579,1.41,Estonia
1192,162352,1843-03-01,-3.8539999999999996,1.798,Estonia
1193,162353,1843-04-01,1.0090000000000001,1.546,Estonia
1194,162354,1843-05-01,6.581999999999999,0.752,Estonia
1195,162355,1843-06-01,15.128,1.364,Estonia
1196,162356,1843-07-01,16.799,1.002,Estonia
1197,162357,1843-08-01,17.874000000000006,1.868,Estonia
1198,162358,1843-09-01,10.85,0.5710000000000001,Estonia
1199,162359,1843-10-01,4.558,1.597,Estonia
1200,162360,1843-11-01,-0.6090000000000002,0.463,Estonia
1201,162361,1843-12-01,-0.7719999999999998,2.963,Estonia
1202,162362,1844-01-01,-7.782999999999999,1.028,Estonia
1203,162363,1844-02-01,-12.619000000000002,1.731,Estonia
1204,162364,1844-03-01,-4.947,2.246,Estonia
1205,162365,1844-04-01,2.55,0.633,Estonia
1206,162366,1844-05-01,11.317,0.785,Estonia
1207,162367,1844-06-01,12.571000000000002,0.882,Estonia
1208,162368,1844-07-01,14.732999999999999,1.091,Estonia
1209,162369,1844-08-01,15.886,2.9560000000000004,Estonia
1210,162370,1844-09-01,11.679,0.8079999999999999,Estonia
1211,162371,1844-10-01,5.307,1.003,Estonia
1212,162372,1844-11-01,-3.6860000000000004,0.7390000000000001,Estonia
1213,162373,1844-12-01,-7.451,1.152,Estonia
1214,162374,1845-01-01,-3.4310000000000005,2.201,Estonia
1215,162375,1845-02-01,-13.004,3.467,Estonia
1216,162376,1845-03-01,-8.735,0.952,Estonia
1217,162377,1845-04-01,0.6680000000000001,1.443,Estonia
1218,162378,1845-05-01,7.681999999999999,1.843,Estonia
1219,162379,1845-06-01,14.062,1.653,Estonia
1220,162380,1845-07-01,17.727999999999994,1.252,Estonia
1221,162381,1845-08-01,16.15,1.079,Estonia
1222,162382,1845-09-01,10.866,1.229,Estonia
1223,162383,1845-10-01,3.67,0.972,Estonia
1224,162384,1845-11-01,1.71,1.25,Estonia
1225,162385,1845-12-01,-3.4589999999999996,2.568,Estonia
1226,162386,1846-01-01,-7.972,2.173,Estonia
1227,162387,1846-02-01,-9.42,1.649,Estonia
1228,162388,1846-03-01,0.27600000000000025,1.712,Estonia
1229,162389,1846-04-01,3.2230000000000003,1.628,Estonia
1230,162390,1846-05-01,8.203,1.77,Estonia
1231,162391,1846-06-01,13.664000000000001,1.465,Estonia
1232,162392,1846-07-01,18.464,2.195,Estonia
1233,162393,1846-08-01,20.258,1.579,Estonia
1234,162394,1846-09-01,11.751,1.986,Estonia
1235,162395,1846-10-01,7.632999999999999,0.91,Estonia
1236,162396,1846-11-01,0.08299999999999996,1.557,Estonia
1237,162397,1846-12-01,-6.465,0.94,Estonia
1238,162398,1847-01-01,-6.194,5.893,Estonia
1239,162399,1847-02-01,-9.582,0.894,Estonia
1240,162400,1847-03-01,-4.254,2.5610000000000004,Estonia
1241,162401,1847-04-01,-0.06699999999999973,1.412,Estonia
1242,162402,1847-05-01,8.392000000000001,1.403,Estonia
1243,162403,1847-06-01,15.41,1.68,Estonia
1244,162404,1847-07-01,15.924,1.857,Estonia
1245,162405,1847-08-01,18.063,1.38,Estonia
1246,162406,1847-09-01,12.654000000000002,0.519,Estonia
1247,162407,1847-10-01,4.598,1.024,Estonia
1248,162408,1847-11-01,2.747,0.802,Estonia
1249,162409,1847-12-01,-3.9619999999999997,2.499,Estonia
1250,162410,1848-01-01,-13.159,1.848,Estonia
1251,162411,1848-02-01,-3.61,1.469,Estonia
1252,162412,1848-03-01,0.242,0.607,Estonia
1253,162413,1848-04-01,5.82,1.118,Estonia
1254,162414,1848-05-01,10.452,1.6769999999999998,Estonia
1255,162415,1848-06-01,15.334000000000001,2.202,Estonia
1256,162416,1848-07-01,16.273,2.56,Estonia
1257,162417,1848-08-01,14.938,1.974,Estonia
1258,162418,1848-09-01,10.972000000000001,1.4240000000000002,Estonia
1259,162419,1848-10-01,5.345,0.78,Estonia
1260,162420,1848-11-01,0.0060000000000000045,0.812,Estonia
1261,162421,1848-12-01,-3.563,1.56,Estonia
1262,162422,1849-01-01,-9.363,0.958,Estonia
1263,162423,1849-02-01,-4.751,1.38,Estonia
1264,162424,1849-03-01,-4.063,2.096,Estonia
1265,162425,1849-04-01,1.457,1.536,Estonia
1266,162426,1849-05-01,10.125,0.775,Estonia
1267,162427,1849-06-01,12.565,2.018,Estonia
1268,162428,1849-07-01,15.767999999999999,0.962,Estonia
1269,162429,1849-08-01,15.555,1.047,Estonia
1270,162430,1849-09-01,10.572000000000001,1.084,Estonia
1271,162431,1849-10-01,4.42,1.471,Estonia
1272,162432,1849-11-01,0.504,2.022,Estonia
1273,162433,1849-12-01,-6.83,0.826,Estonia
1274,162434,1850-01-01,-14.058,1.798,Estonia
1275,162435,1850-02-01,-5.98,1.861,Estonia
1276,162436,1850-03-01,-6.064,3.127,Estonia
1277,162437,1850-04-01,2.668,2.311,Estonia
1278,162438,1850-05-01,11.757,1.058,Estonia
1279,162439,1850-06-01,15.495,0.962,Estonia
1280,162440,1850-07-01,17.305,1.18,Estonia
1281,162441,1850-08-01,17.291999999999998,1.163,Estonia
1282,162442,1850-09-01,10.207,1.017,Estonia
1283,162443,1850-10-01,3.863,1.051,Estonia
1284,162444,1850-11-01,-1.415,1.903,Estonia
1285,162445,1850-12-01,-1.2489999999999997,1.171,Estonia
1286,162446,1851-01-01,-5.687,1.007,Estonia
1287,162447,1851-02-01,-7.436,0.996,Estonia
1288,162448,1851-03-01,-5.734,0.989,Estonia
1289,162449,1851-04-01,4.5089999999999995,1.157,Estonia
1290,162450,1851-05-01,8.12,1.067,Estonia
1291,162451,1851-06-01,14.290999999999999,1.245,Estonia
1292,162452,1851-07-01,16.742,1.847,Estonia
1293,162453,1851-08-01,15.095999999999998,1.785,Estonia
1294,162454,1851-09-01,12.062999999999999,1.082,Estonia
1295,162455,1851-10-01,6.763999999999999,2.296,Estonia
1296,162456,1851-11-01,2.173,1.344,Estonia
1297,162457,1851-12-01,-1.0389999999999997,3.488,Estonia
1298,162458,1852-01-01,-5.6320000000000014,2.761,Estonia
1299,162459,1852-02-01,-7.965,1.288,Estonia
1300,162460,1852-03-01,-3.1710000000000003,1.283,Estonia
1301,162461,1852-04-01,-1.5960000000000003,1.814,Estonia
1302,162462,1852-05-01,9.183,1.202,Estonia
1303,162463,1852-06-01,16.194000000000006,0.755,Estonia
1304,162464,1852-07-01,16.740000000000002,1.742,Estonia
1305,162465,1852-08-01,16.147000000000002,1.015,Estonia
1306,162466,1852-09-01,11.509,1.213,Estonia
1307,162467,1852-10-01,1.668,1.166,Estonia
1308,162468,1852-11-01,-3.716,1.31,Estonia
1309,162469,1852-12-01,-2.839,1.777,Estonia
1310,162470,1853-01-01,-3.752,1.266,Estonia
1311,162471,1853-02-01,-6.803999999999999,1.01,Estonia
1312,162472,1853-03-01,-7.237999999999999,1.617,Estonia
1313,162473,1853-04-01,0.71,1.078,Estonia
1314,162474,1853-05-01,9.928,0.823,Estonia
1315,162475,1853-06-01,16.212,1.007,Estonia
1316,162476,1853-07-01,17.727,0.8640000000000001,Estonia
1317,162477,1853-08-01,14.771999999999998,1.064,Estonia
1318,162478,1853-09-01,11.17,0.731,Estonia
1319,162479,1853-10-01,6.478,0.92,Estonia
1320,162480,1853-11-01,0.09200000000000004,1.953,Estonia
1321,162481,1853-12-01,-4.2360000000000015,1.137,Estonia
1322,162482,1854-01-01,-10.007,1.937,Estonia
1323,162483,1854-02-01,-6.8260000000000005,1.419,Estonia
1324,162484,1854-03-01,-3.029,1.388,Estonia
1325,162485,1854-04-01,2.355,0.921,Estonia
1326,162486,1854-05-01,12.014000000000001,0.8190000000000001,Estonia
1327,162487,1854-06-01,15.526,1.15,Estonia
1328,162488,1854-07-01,18.895,1.287,Estonia
1329,162489,1854-08-01,17.97,1.575,Estonia
1330,162490,1854-09-01,10.043,0.5870000000000001,Estonia
1331,162491,1854-10-01,6.651,0.975,Estonia
1332,162492,1854-11-01,-1.4469999999999998,0.917,Estonia
1333,162493,1854-12-01,-2.008,2.803,Estonia
1334,162494,1855-01-01,-7.665,1.997,Estonia
1335,162495,1855-02-01,-13.385000000000002,1.758,Estonia
1336,162496,1855-03-01,-4.448,0.679,Estonia
1337,162497,1855-04-01,2.3440000000000003,1.653,Estonia
1338,162498,1855-05-01,10.004,1.189,Estonia
1339,162499,1855-06-01,16.053,1.105,Estonia
1340,162500,1855-07-01,19.881,1.104,Estonia
1341,162501,1855-08-01,15.229000000000001,0.907,Estonia
1342,162502,1855-09-01,10.192,0.5920000000000001,Estonia
1343,162503,1855-10-01,6.726,1.3219999999999998,Estonia
1344,162504,1855-11-01,-1.3769999999999998,0.763,Estonia
1345,162505,1855-12-01,-8.911,2.467,Estonia
1346,162506,1856-01-01,-5.380000000000001,0.6940000000000001,Estonia
1347,162507,1856-02-01,-8.834,1.626,Estonia
1348,162508,1856-03-01,-7.4849999999999985,1.17,Estonia
1349,162509,1856-04-01,2.132,0.925,Estonia
1350,162510,1856-05-01,9.346,1.626,Estonia
1351,162511,1856-06-01,14.169,1.848,Estonia
1352,162512,1856-07-01,16.205000000000002,0.65,Estonia
1353,162513,1856-08-01,12.788999999999998,1.648,Estonia
1354,162514,1856-09-01,10.073,1.55,Estonia
1355,162515,1856-10-01,4.927,0.7879999999999999,Estonia
1356,162516,1856-11-01,-5.059,0.8009999999999999,Estonia
1357,162517,1856-12-01,-3.641,1.75,Estonia
1358,162518,1857-01-01,-8.314,0.963,Estonia
1359,162519,1857-02-01,-4.254,1.521,Estonia
1360,162520,1857-03-01,-1.082,0.946,Estonia
1361,162521,1857-04-01,2.141,0.735,Estonia
1362,162522,1857-05-01,8.144,0.872,Estonia
1363,162523,1857-06-01,13.550999999999998,0.762,Estonia
1364,162524,1857-07-01,15.943,0.725,Estonia
1365,162525,1857-08-01,17.250999999999998,1.161,Estonia
1366,162526,1857-09-01,10.191,0.88,Estonia
1367,162527,1857-10-01,6.5760000000000005,1.132,Estonia
1368,162528,1857-11-01,0.112,0.794,Estonia
1369,162529,1857-12-01,-0.4860000000000002,0.802,Estonia
1370,162530,1858-01-01,-4.7250000000000005,2.212,Estonia
1371,162531,1858-02-01,-6.38,0.5770000000000001,Estonia
1372,162532,1858-03-01,-3.344,1.196,Estonia
1373,162533,1858-04-01,2.3120000000000003,1.611,Estonia
1374,162534,1858-05-01,11.097000000000001,1.234,Estonia
1375,162535,1858-06-01,15.585,1.52,Estonia
1376,162536,1858-07-01,19.893,1.369,Estonia
1377,162537,1858-08-01,18.342,1.139,Estonia
1378,162538,1858-09-01,13.07,1.249,Estonia
1379,162539,1858-10-01,6.3820000000000014,0.902,Estonia
1380,162540,1858-11-01,-3.772,1.4240000000000002,Estonia
1381,162541,1858-12-01,-3.847,1.036,Estonia
1382,162542,1859-01-01,-2.053000000000001,0.8029999999999999,Estonia
1383,162543,1859-02-01,-2.4910000000000005,1.032,Estonia
1384,162544,1859-03-01,-1.8419999999999999,1.273,Estonia
1385,162545,1859-04-01,3.417,0.8740000000000001,Estonia
1386,162546,1859-05-01,11.331,1.104,Estonia
1387,162547,1859-06-01,16.727,1.421,Estonia
1388,162548,1859-07-01,16.988,1.495,Estonia
1389,162549,1859-08-01,16.183999999999994,0.992,Estonia
1390,162550,1859-09-01,11.129000000000001,0.701,Estonia
1391,162551,1859-10-01,4.164,1.015,Estonia
1392,162552,1859-11-01,0.53,1.5530000000000002,Estonia
1393,162553,1859-12-01,-5.081,1.853,Estonia
1394,162554,1860-01-01,-5.3180000000000005,1.118,Estonia
1395,162555,1860-02-01,-8.085,0.944,Estonia
1396,162556,1860-03-01,-4.362,2.167,Estonia
1397,162557,1860-04-01,4.4110000000000005,1.038,Estonia
1398,162558,1860-05-01,9.387,0.631,Estonia
1399,162559,1860-06-01,16.277,0.618,Estonia
1400,162560,1860-07-01,18.105999999999998,0.6629999999999999,Estonia
1401,162561,1860-08-01,16.236,1.01,Estonia
1402,162562,1860-09-01,12.307,0.7040000000000001,Estonia
1403,162563,1860-10-01,4.532,0.802,Estonia
1404,162564,1860-11-01,-1.6310000000000002,0.7190000000000001,Estonia
1405,162565,1860-12-01,-8.833,0.59,Estonia
1406,162566,1861-01-01,-14.872000000000002,1.145,Estonia
1407,162567,1861-02-01,-4.119,1.195,Estonia
1408,162568,1861-03-01,-0.2810000000000001,0.664,Estonia
1409,162569,1861-04-01,1.1990000000000005,1.003,Estonia
1410,162570,1861-05-01,8.08,0.77,Estonia
1411,162571,1861-06-01,16.368000000000002,1.944,Estonia
1412,162572,1861-07-01,19.804,1.09,Estonia
1413,162573,1861-08-01,16.009999999999998,0.693,Estonia
1414,162574,1861-09-01,10.345999999999998,0.514,Estonia
1415,162575,1861-10-01,5.7410000000000005,0.741,Estonia
1416,162576,1861-11-01,-1.385,1.804,Estonia
1417,162577,1861-12-01,-2.803,2.01,Estonia
1418,162578,1862-01-01,-13.499,1.469,Estonia
1419,162579,1862-02-01,-11.216,1.308,Estonia
1420,162580,1862-03-01,-5.218,0.448,Estonia
1421,162581,1862-04-01,2.5340000000000003,1.101,Estonia
1422,162582,1862-05-01,10.032,2.05,Estonia
1423,162583,1862-06-01,13.786,1.52,Estonia
1424,162584,1862-07-01,14.783,0.898,Estonia
1425,162585,1862-08-01,13.861,1.26,Estonia
1426,162586,1862-09-01,10.219,1.409,Estonia
1427,162587,1862-10-01,5.454,1.3130000000000002,Estonia
1428,162588,1862-11-01,-2.651,1.046,Estonia
1429,162589,1862-12-01,-7.548999999999999,1.4880000000000002,Estonia
1430,162590,1863-01-01,-1.5110000000000008,2.46,Estonia
1431,162591,1863-02-01,-2.3210000000000006,2.895,Estonia
1432,162592,1863-03-01,-1.031,0.541,Estonia
1433,162593,1863-04-01,3.827,1.6980000000000002,Estonia
1434,162594,1863-05-01,9.666,1.2,Estonia
1435,162595,1863-06-01,14.904000000000002,1.781,Estonia
1436,162596,1863-07-01,15.097,0.879,Estonia
1437,162597,1863-08-01,15.627,0.948,Estonia
1438,162598,1863-09-01,13.299000000000001,0.75,Estonia
1439,162599,1863-10-01,6.965,1.042,Estonia
1440,162600,1863-11-01,2.237,1.204,Estonia
1441,162601,1863-12-01,-2.394,1.297,Estonia
1442,162602,1864-01-01,-4.724,0.914,Estonia
1443,162603,1864-02-01,-4.4,1.652,Estonia
1444,162604,1864-03-01,-1.55,0.968,Estonia
1445,162605,1864-04-01,3.115,0.932,Estonia
1446,162606,1864-05-01,5.7559999999999985,0.971,Estonia
1447,162607,1864-06-01,16.4,0.835,Estonia
1448,162608,1864-07-01,17.986,0.395,Estonia
1449,162609,1864-08-01,13.473999999999998,0.992,Estonia
1450,162610,1864-09-01,10.259,1.242,Estonia
1451,162611,1864-10-01,2.274,0.616,Estonia
1452,162612,1864-11-01,-4.67,1.005,Estonia
1453,162613,1864-12-01,-5.0680000000000005,1.1740000000000002,Estonia
1454,162614,1865-01-01,-4.678999999999999,0.855,Estonia
1455,162615,1865-02-01,-11.498,1.198,Estonia
1456,162616,1865-03-01,-5.195,0.539,Estonia
1457,162617,1865-04-01,2.383,1.146,Estonia
1458,162618,1865-05-01,10.405,1.31,Estonia
1459,162619,1865-06-01,11.694,0.911,Estonia
1460,162620,1865-07-01,19.381,0.799,Estonia
1461,162621,1865-08-01,13.835,0.696,Estonia
1462,162622,1865-09-01,10.544,0.364,Estonia
1463,162623,1865-10-01,3.513,0.937,Estonia
1464,162624,1865-11-01,1.4080000000000001,0.945,Estonia
1465,162625,1865-12-01,-2.2769999999999997,1.226,Estonia
1466,162626,1866-01-01,-0.8029999999999999,0.405,Estonia
1467,162627,1866-02-01,-7.859,0.919,Estonia
1468,162628,1866-03-01,-4.558,0.856,Estonia
1469,162629,1866-04-01,3.56,0.78,Estonia
1470,162630,1866-05-01,8.203,1.125,Estonia
1471,162631,1866-06-01,16.588,0.675,Estonia
1472,162632,1866-07-01,15.895,0.835,Estonia
1473,162633,1866-08-01,16.226,0.78,Estonia
1474,162634,1866-09-01,14.325999999999999,0.397,Estonia
1475,162635,1866-10-01,4.521,0.53,Estonia
1476,162636,1866-11-01,-1.3869999999999998,0.6759999999999999,Estonia
1477,162637,1866-12-01,-4.619,0.998,Estonia
1478,162638,1867-01-01,-10.798,1.298,Estonia
1479,162639,1867-02-01,-5.235,0.638,Estonia
1480,162640,1867-03-01,-6.822,0.7809999999999999,Estonia
1481,162641,1867-04-01,0.8180000000000001,1.058,Estonia
1482,162642,1867-05-01,4.191,0.7170000000000001,Estonia
1483,162643,1867-06-01,13.443,0.907,Estonia
1484,162644,1867-07-01,16.084,1.175,Estonia
1485,162645,1867-08-01,15.156,0.88,Estonia
1486,162646,1867-09-01,9.633,0.861,Estonia
1487,162647,1867-10-01,6.263,0.589,Estonia
1488,162648,1867-11-01,-2.3409999999999997,1.856,Estonia
1489,162649,1867-12-01,-9.688,1.802,Estonia
1490,162650,1868-01-01,-9.866,0.6920000000000001,Estonia
1491,162651,1868-02-01,-6.62,1.431,Estonia
1492,162652,1868-03-01,-1.405,0.556,Estonia
1493,162653,1868-04-01,3.265,1.34,Estonia
1494,162654,1868-05-01,10.307,1.29,Estonia
1495,162655,1868-06-01,15.073,0.8320000000000001,Estonia
1496,162656,1868-07-01,18.935,0.568,Estonia
1497,162657,1868-08-01,19.047,0.889,Estonia
1498,162658,1868-09-01,11.462,0.858,Estonia
1499,162659,1868-10-01,6.3870000000000005,0.921,Estonia
1500,162660,1868-11-01,-2.729,1.061,Estonia
1501,162661,1868-12-01,-3.014,1.24,Estonia
1502,162662,1869-01-01,-7.327000000000001,1.314,Estonia
1503,162663,1869-02-01,-2.101000000000001,1.464,Estonia
1504,162664,1869-03-01,-0.9730000000000004,1.249,Estonia
1505,162665,1869-04-01,4.791,1.7380000000000002,Estonia
1506,162666,1869-05-01,9.995,0.862,Estonia
1507,162667,1869-06-01,13.562999999999999,0.667,Estonia
1508,162668,1869-07-01,16.730999999999998,0.5770000000000001,Estonia
1509,162669,1869-08-01,16.09,0.737,Estonia
1510,162670,1869-09-01,11.482000000000001,0.688,Estonia
1511,162671,1869-10-01,5.034,0.973,Estonia
1512,162672,1869-11-01,-0.9380000000000002,0.526,Estonia
1513,162673,1869-12-01,-2.324,1.279,Estonia
1514,162674,1870-01-01,-4.494,1.331,Estonia
1515,162675,1870-02-01,-11.1,1.506,Estonia
1516,162676,1870-03-01,-3.597,0.711,Estonia
1517,162677,1870-04-01,4.489,1.141,Estonia
1518,162678,1870-05-01,9.114,1.244,Estonia
1519,162679,1870-06-01,14.61,0.903,Estonia
1520,162680,1870-07-01,17.685000000000006,0.802,Estonia
1521,162681,1870-08-01,14.745,0.375,Estonia
1522,162682,1870-09-01,10.462,0.8370000000000001,Estonia
1523,162683,1870-10-01,3.77,0.845,Estonia
1524,162684,1870-11-01,1.187,1.636,Estonia
1525,162685,1870-12-01,-11.564,1.516,Estonia
1526,162686,1871-01-01,-8.755,1.154,Estonia
1527,162687,1871-02-01,-16.551000000000002,1.7,Estonia
1528,162688,1871-03-01,0.26300000000000034,1.273,Estonia
1529,162689,1871-04-01,1.129,0.8140000000000001,Estonia
1530,162690,1871-05-01,6.802999999999999,0.6679999999999999,Estonia
1531,162691,1871-06-01,12.935,0.8690000000000001,Estonia
1532,162692,1871-07-01,17.882,0.447,Estonia
1533,162693,1871-08-01,15.589,0.52,Estonia
1534,162694,1871-09-01,8.834,0.501,Estonia
1535,162695,1871-10-01,3.344,0.6459999999999999,Estonia
1536,162696,1871-11-01,-1.999,0.903,Estonia
1537,162697,1871-12-01,-4.583,0.777,Estonia
1538,162698,1872-01-01,-3.2350000000000003,2.064,Estonia
1539,162699,1872-02-01,-6.662999999999999,1.508,Estonia
1540,162700,1872-03-01,-2.146,0.6579999999999999,Estonia
1541,162701,1872-04-01,5.145,1.233,Estonia
1542,162702,1872-05-01,12.741,0.593,Estonia
1543,162703,1872-06-01,17.012999999999998,0.758,Estonia
1544,162704,1872-07-01,17.349,0.792,Estonia
1545,162705,1872-08-01,15.811,1.152,Estonia
1546,162706,1872-09-01,10.765999999999998,0.441,Estonia
1547,162707,1872-10-01,7.09,0.4920000000000001,Estonia
1548,162708,1872-11-01,1.9040000000000001,0.924,Estonia
1549,162709,1872-12-01,-4.292,2.037,Estonia
1550,162710,1873-01-01,-2.885,1.3259999999999998,Estonia
1551,162711,1873-02-01,-6.9590000000000005,1.4780000000000002,Estonia
1552,162712,1873-03-01,-1.954,0.925,Estonia
1553,162713,1873-04-01,1.4490000000000005,1.032,Estonia
1554,162714,1873-05-01,8.389,0.939,Estonia
1555,162715,1873-06-01,16.107,0.654,Estonia
1556,162716,1873-07-01,18.18,0.657,Estonia
1557,162717,1873-08-01,15.581,0.503,Estonia
1558,162718,1873-09-01,12.276,1.211,Estonia
1559,162719,1873-10-01,6.64,0.5670000000000001,Estonia
1560,162720,1873-11-01,-0.23800000000000002,0.387,Estonia
1561,162721,1873-12-01,-1.861,0.715,Estonia
1562,162722,1874-01-01,-1.3260000000000003,1.464,Estonia
1563,162723,1874-02-01,-4.256,0.826,Estonia
1564,162724,1874-03-01,-2.4530000000000003,1.348,Estonia
1565,162725,1874-04-01,3.094,0.732,Estonia
1566,162726,1874-05-01,7.0459999999999985,0.77,Estonia
1567,162727,1874-06-01,13.857999999999999,1.092,Estonia
1568,162728,1874-07-01,16.77,0.657,Estonia
1569,162729,1874-08-01,14.695,0.557,Estonia
1570,162730,1874-09-01,11.659,0.599,Estonia
1571,162731,1874-10-01,8.190999999999999,0.544,Estonia
1572,162732,1874-11-01,-0.306,0.731,Estonia
1573,162733,1874-12-01,-5.5520000000000005,0.831,Estonia
1574,162734,1875-01-01,-11.367,0.962,Estonia
1575,162735,1875-02-01,-7.258999999999999,0.967,Estonia
1576,162736,1875-03-01,-5.579,1.042,Estonia
1577,162737,1875-04-01,0.2110000000000003,0.902,Estonia
1578,162738,1875-05-01,9.783,0.83,Estonia
1579,162739,1875-06-01,15.505,1.131,Estonia
1580,162740,1875-07-01,17.855999999999995,0.675,Estonia
1581,162741,1875-08-01,15.396,0.601,Estonia
1582,162742,1875-09-01,9.842,0.76,Estonia
1583,162743,1875-10-01,1.854,0.685,Estonia
1584,162744,1875-11-01,-3.365,0.645,Estonia
1585,162745,1875-12-01,-10.419,0.7909999999999999,Estonia
1586,162746,1876-01-01,-8.976,0.992,Estonia
